Latitude,Longitude,Description,Label,Rooms,Year,Price,District,Date,USD_Price
55.650333,37.408292,"2017-08-09: 3017000 | 4585840
г.москва,солнцевскийпр-т,д.26,кор.1,1ком., пл. 35.1, кв. 84","4.585.840, 2017, 1",1,2017,4585840,ЗАО,2017-08-09,76487.65076011703
55.749116,37.806201,"2017-07-12: 5928000 | 5928000
2017-05-17: 5928000 | Не продано
2017-02-17: 6504000 | Не продано
г.москва,союзныйпр-т,д.6,кор.4,2ком., пл. 46.8, кв. 31","5.928.000, 2017, 3",2,2017,5928000,ВАО,2017-07-12,98224.56535655881
55.750221,37.812893,"2018-07-04: 5077000 | 5127770
г.москва,союзныйпросп.,д.15,кор.1,1ком., пл. 34.9, кв. 49","5.127.770, 2018, 1",1,2018,5127770,ВАО,2018-07-04,80840.88909127966
55.681372,37.753272,"2017-08-09: 5124000 | 5124000
2017-06-21: 5124000 | Не продано
г.москва,ставропольскаяул.,д.19,2ком., пл. 39.3, кв. 94","5.124.000, 2017, 2",2,2017,5124000,ЮВАО,2017-08-09,85463.67132190386
55.681037,37.757566,"2017-07-12: 4193000 | 4780020
г.москва,ставропольскаяул.,д.32,1ком., пл. 34.8, кв. 242","4.780.020, 2017, 1",1,2017,4780020,ЮВАО,2017-07-12,79203.00048847137
55.739732,37.827212,"2019-03-27: 4225000 | 4732000
г.москва,старыйгайул.,д.10,1ком., пл. 33.0, кв. 73","4.732.000, 2019, 1",1,2019,4732000,ВАО,2019-03-27,73950.90417263443
55.687634,37.692106,"2018-11-14: 5879000 | 6349320
2018-08-22: 6115000 | Не продано
2018-06-20: 6115000 | Не продано
г.москва,судостроительнаяул.,д.51,2ком., пл. 38.4, кв. 107","6.349.320, 2018, 3",2,2018,6349320,ЮАО,2018-11-14,93655.38190410694
55.624916000000006,37.606604,"2017-11-08: 5383000 | 6082790
г.москва,сумскаяул.,д.6,кор.2,2ком., пл. 43.6, кв. 129","6.082.790, 2017, 1",2,2017,6082790,ЮАО,2017-11-08,104416.61468493732
55.625836,37.604241,"2017-11-08: 6635000 | 7497550
г.москва,сумскаяул.,д.6,кор.4,3ком., пл. 55.5, кв. 237","7.497.550, 2017, 1",3,2017,7497550,ЮАО,2017-11-08,128702.254957191
55.633653,37.609182,"2018-12-26: 6281000 | 6783480
г.москва,сумскойпр.,д.5,кор.1,2ком., пл. 43.8, кв. 122","6.783.480, 2018, 1",2,2018,6783480,ЮАО,2018-12-26,98867.96883859274
55.793156,37.622774,"2017-07-12: 5192000 | 5347760
г.москва,сущевскийвалул.,д.67,1ком., пл. 30.1, кв. 69","5.347.760, 2017, 1",1,2017,5347760,СВАО,2017-07-12,88610.22294723194
55.793009,37.60140300000001,"2018-06-20: 7531000 | 7531000
2018-03-14: 8511000 | Не продано
2017-12-20: 8511000 | Не продано
г.москва,сущёвскийвалул.,д.23,3ком., пл. 56.1, кв. 49","7.531.000, 2018, 3",3,2018,7531000,СВАО,2018-06-20,118848.85096799007
55.739808,37.667528,"2017-04-07: 7192000 | 7192000
г.москва,таганскаяул.,д.29,1ком., пл. 34.9, кв. 26","7.192.000, 2017, 1",1,2017,7192000,ЦАО,2017-04-07,127485.40930320307
55.883954,37.68703,"2018-01-24: 3867000 | 4640400
2017-10-25: 4588000 | Не продано
2017-08-23: 4588000 | Не продано
2017-06-07: 5154000 | Не продано
2017-04-20: 5154000 | Не продано
г.москва,тайнинскаяул.,д.24,1ком., пл. 35.7, кв. 46","4.640.400, 2018, 5",1,2018,4640400,СВАО,2018-01-24,82179.117510138
55.799674,37.398913,"2019-01-23: 6836000 | 6836000
2018-11-14: 6836000 | Не продано
г.москва,таллинскаяул.,д.11,кор.1,1ком., пл. 38.9, кв. 195","6.836.000, 2019, 2",1,2019,6836000,СЗАО,2019-01-23,103009.36249973846
55.605226,37.530813,"2018-07-25: 5973000 | 6152190
г.москва,тарусскаяул.,д.14,кор.1,1ком., пл. 38.8, кв. 69","6.152.190, 2018, 1",1,2018,6152190,ЮЗАО,2018-07-25,97670.24454810728
55.705473,37.813737,"2017-10-25: 6579000 | 6579000
2017-08-23: 6579000 | Не продано
г.москва,ташкентскаяул.,д.14,кор.5,3ком., пл. 54.9, кв. 27","6.579.000, 2017, 2",3,2017,6579000,ЮВАО,2017-10-25,114437.49512296497
55.70497099999999,37.823844,"2018-08-22: 5112000 | 5112000
2018-06-20: 5112000 | Не продано
г.москва,ташкентскийпер.,д.9,кор.1,2ком., пл. 42.9, кв. 89","5.112.000, 2018, 2",2,2018,5112000,ЮВАО,2018-08-22,76342.14732378667
55.79128299999999,37.630535,"2017-08-09: 5276000 | 5698080
2017-06-07: 6261000 | Не продано
2017-04-20: 6261000 | Не продано
г.москва,трифоновскаяул.,д.57,кор.1,1ком., пл. 30.3, кв. 5","5.698.080, 2017, 3",1,2017,5698080,ЦАО,2017-08-09,95038.80489576775
55.79128299999999,37.630535,"2019-12-30: 7423000 | 7719920
2019-08-28: 7744000 | Не продано
г.москва,трифоновскаяул.,д.57,кор.1,1ком., пл. 31.1, кв. 10","7.719.920, 2019, 2",1,2019,7719920,ЦАО,2019-12-30,124162.38038685042
55.70217,37.664662,"2019-09-25: 7555000 | 8914900
г.москва,трофимоваул.,д.8а,2ком., пл. 45.1, кв. 39","8.914.900, 2019, 1",2,2019,8914900,ЮАО,2019-09-25,139832.3561829716
55.853723,37.425944,"2017-10-11: 4911000 | 5352990
2017-07-26: 6102000 | Не продано
2017-05-31: 6102000 | Не продано
2017-04-07: 6102000 | Не продано
2017-01-21: 6048000 | Не продано
г.москва,туристскаяул.,д.14,кор.4,2ком., пл. 44.1, кв. 126","5.352.990, 2017, 5",2,2017,5352990,СЗАО,2017-10-11,91924.12455578329
55.854896,37.42562,"2018-12-26: 6343000 | 7104160
г.москва,туристскаяул.,д.16,кор.4,1ком., пл. 36.6, кв. 205","7.104.160, 2018, 1",1,2018,7104160,СЗАО,2018-12-26,103541.82064432667
55.782339,37.475989,"2018-04-04: 5281000 | 5545050
г.москва,тухачевскогомаршалаул.,д.25,кор.2,1ком., пл. 34.8, кв. 21","5.545.050, 2018, 1",1,2018,5545050,СЗАО,2018-04-04,96541.76736594283
55.621297,37.493802,"2018-11-14: 5457000 | 6002700
г.москва,тёплыйстанул.,д.9,кор.7,1ком., пл. 35.1, кв. 61","6.002.700, 2018, 1",1,2018,6002700,ЮЗАО,2018-11-14,88542.57793839068
55.747642000000006,37.564985,"2017-08-09: 7092000 | 9361440
г.москва,украинскийб-р,д.6,1ком., пл. 35.7, кв. 238","9.361.440, 2017, 1",1,2017,9361440,ЗАО,2017-08-09,156140.32616309987
55.71426700000001,37.517761,"2019-10-30: 10490000 | 11539000
г.москва,университетскийпросп.,д.23,кор.3,2ком., пл. 48.0, кв. 104","11.539.000, 2019, 1",2,2019,11539000,ЗАО,2019-10-30,181127.51159756212
55.852874,37.66212,"2017-11-08: 4658000 | 5170380
г.москва,уржумскаяул.,д.3,кор.2,1ком., пл. 34.7, кв. 155","5.170.380, 2017, 1",1,2017,5170380,СВАО,2017-11-08,88754.26839241634
55.825603,37.81239,"2017-05-17: 1390000 | 1390000
2017-02-17: 1474000 | Не продано
г.москва,уссурийскаяул.,д.5,кор.2,2ком., пл. 38.5, кв. 76,1/2доля","1.390.000, 2017, 2",2,2017,1390000,ВАО,2017-05-17,24673.870059404697
55.70745600000001,37.784147,"2018-03-14: 3795000 | 4516050
г.москва,федораполетаеваул.,д.30,1ком., пл. 33.0, кв. 141","4.516.050, 2018, 1",1,2018,4516050,ЮВАО,2018-03-14,79416.62246676823
55.8592,37.494449,"2019-02-20: 5640000 | 6204000
г.москва,фестивальнаяул.,д.12,1ком., пл. 35.8, кв. 66","6.204.000, 2019, 1",1,2019,6204000,САО,2019-02-20,93702.56085009218
55.858746,37.482843,"2020-01-29: 10323000 | 11252070
г.москва,фестивальнаяул.,д.41,кор.2,2ком., пл. 51.2, кв. 76","11.252.070, 2020, 1",2,2020,11252070,САО,2020-01-29,178905.5802471472
55.766238,37.490506,"2017-06-07: 5772000 | 5772000
2017-04-20: 5772000 | Не продано
г.москва,филевскийб-р,д.8,кор.1,1ком., пл. 39.0, кв. 62","5.772.000, 2017, 2",1,2017,5772000,ЗАО,2017-06-07,102011.41781828493
55.849559,37.487299,"2019-02-20: 6405000 | 6789300
г.москва,флотскаяул.,д.28,кор.2,1ком., пл. 35.7, кв. 153","6.789.300, 2019, 1",1,2019,6789300,САО,2019-02-20,102542.68155698435
55.659297,37.616548,"2018-03-14: 5144000 | 5658400
г.москва,фруктоваяул.,д.3,кор.а,1ком., пл. 34.4, кв. 119","5.658.400, 2018, 1",1,2018,5658400,ЮАО,2018-03-14,99505.32358276843
55.763493,37.647432,"2018-06-20: 8610000 | 8610000
2018-03-14: 8610000 | Не продано
г.москва,фурманныйпер.,д.1/5,1ком., пл. 34.1, кв. 26","8.610.000, 2018, 2",1,2018,8610000,ЦАО,2018-06-20,135876.85657076014
55.588618,37.642231,"2017-04-07: 3560000 | 3560000
г.москва,харьковскаяул.,д.8,кор.1,1ком., пл. 32.4, кв. 345","3.560.000, 2017, 1",1,2017,3560000,ЮАО,2017-04-07,63104.56856498928
55.858225,37.592896,"2018-03-14: 4856000 | 4856000
2017-12-20: 4856000 | Не продано
г.москва,хачатурянаул.,д.7,1ком., пл. 38.0, кв. 194","4.856.000, 2018, 2",1,2018,4856000,СВАО,2018-03-14,85394.7849777187
55.717898,37.807782,"2018-07-04: 6617000 | 7080190
2018-04-04: 6699000 | Не продано
2018-01-24: 6699000 | Не продано
2017-10-25: 8627000 | Не продано
2017-08-23: 8627000 | Не продано
2017-06-07: 10350000 | Не продано
2017-04-20: 10350000 | Не продано
г.москва,хлобыстоваул.,д.16,кор.1,3ком., пл. 64.8, кв. 47","7.080.190, 2018, 7",3,2018,7080190,ЮВАО,2018-07-04,111621.39770995722
55.779423,37.520231,"2019-08-28: 7901000 | 9165160
г.москва,хорошёвскоеш.,д.82,кор.2,2ком., пл. 42.2, кв. 36","9.165.160, 2019, 1",2,2019,9165160,САО,2019-08-28,138672.33696305263
55.80145,37.5327,"2018-06-20: 9089000 | 9997900
г.москва,черняховскогоул.,д.2,1ком., пл. 44.0, кв. 48","9.997.900, 2018, 1",1,2018,9997900,САО,2018-06-20,157779.70084887373
55.60270799999999,37.594629,"2019-02-20: 4950000 | 5247000
г.москва,чертановскаяул.,д.51,кор.4,1ком., пл. 35.0, кв. 94","5.247.000, 2019, 1",1,2019,5247000,ЮАО,2019-02-20,79248.4424210886
55.697275,37.7449,"2017-10-25: 6329000 | 6835320
2017-08-09: 7750000 | Не продано
2017-06-21: 7750000 | Не продано
г.москва,чистоваул.,д.15/15,2ком., пл. 52.3, кв. 129","6.835.320, 2017, 3",2,2017,6835320,ЮВАО,2017-10-25,118896.01750477351
55.693668,37.803425,"2017-11-29: 3693000 | 4320810
г.москва,чугунныеворотаул.,д.17,2ком., пл. 34.4, кв. 92","4.320.810, 2017, 1",2,2017,4320810,ЮВАО,2017-11-29,73941.3983811253
55.69463199999999,37.582745,"2018-04-04: 4140000 | 5796000
г.москва,шверникаул.,д.5,кор.2,1ком., пл. 29.8, кв. 55","5.796.000, 2018, 1",1,2018,5796000,ЮЗАО,2018-04-04,100910.9176027276
55.69382,37.586967,"2019-10-30: 6924000 | 7685640
г.москва,шверникаул.,д.9,кор.5,2ком., пл. 38.7, кв. 19","7.685.640, 2019, 1",2,2019,7685640,ЮЗАО,2019-10-30,120641.37691608349
55.807076,37.532205,"2017-01-21: 4836000 | 5803200
г.москва,шебашёвскийпр.,д.8,кор.1,1ком., пл. 31.6, кв. 47","5.803.200, 2017, 1",1,2017,5803200,САО,2017-01-21,97271.2037352063
55.894036,37.591324,"2018-10-10: 6581000 | 6778430
2018-07-25: 6581000 | Не продано
г.москва,шенкурскийпр-д,д.8,2ком., пл. 46.0, кв. 310","6.778.430, 2018, 2",2,2018,6778430,СВАО,2018-10-10,101725.98895473465
55.62235,37.737614,"2019-09-25: 5042000 | 5596620
г.москва,шипиловскаяул.,д.41,кор.1,1ком., пл. 32.1, кв. 54","5.596.620, 2019, 1",1,2019,5596620,ЮАО,2019-09-25,87784.33423378192
55.60144200000001,37.71053,"2017-05-17: 3944000 | 4180640
2017-02-17: 4235000 | Не продано
г.москва,шипиловскийпр.,д.63,кор.1,1ком., пл. 32.6, кв. 94","4.180.640, 2017, 2",1,2017,4180640,ЮАО,2017-05-17,74210.48066557529
55.60144200000001,37.71053,"2017-05-17: 4738000 | 5353940
2017-02-17: 5493000 | Не продано
г.москва,шипиловскийпр.,д.63,кор.1,2ком., пл. 44.2, кв. 11","5.353.940, 2017, 2",2,2017,5353940,ЮАО,2017-05-17,95037.71213370445
55.886761,37.651277,"2018-08-22: 5150000 | 5716500
г.москва,широкаяул.,д.8,кор.2,2ком., пл. 37.4, кв. 114","5.716.500, 2018, 1",2,2018,5716500,СВАО,2018-08-22,85369.69584828375
55.757339,37.543156,"2019-03-27: 8507000 | 9953190
г.москва,шмитовскийпроезд,д.18,2ком., пл. 37.1, кв. 51","9.953.190, 2019, 1",2,2019,9953190,ЦАО,2019-03-27,155546.7878068519
55.88281800000001,37.653586,"2017-09-20: 4338000 | 4338000
2017-07-12: 4663000 | Не продано
2017-05-17: 4663000 | Не продано
г.москва,шокальскогопр-д,д.45,кор.2,1ком., пл. 33.8, кв. 143","4.338.000, 2017, 3",1,2017,4338000,СВАО,2017-09-20,74698.70050823175
55.875016,37.647657,"2017-01-21: 4664000 | 4710640
г.москва,шокальскогопр.,д.10,1ком., пл. 34.9, кв. 151","4.710.640, 2017, 1",1,2017,4710640,СВАО,2017-01-21,78958.09607857945
55.872799,37.648986,"2017-09-20: 4547000 | 4547000
2017-07-12: 5245000 | Не продано
г.москва,шокальскогопр.,д.2а,1ком., пл. 32.8, кв. 187","4.547.000, 2017, 2",1,2017,4547000,СВАО,2017-09-20,78297.6005557699
55.87400600000001,37.64392,"2018-02-21: 5358000 | 5358000
2017-11-08: 6148000 | Не продано
2017-09-13: 6148000 | Не продано
г.москва,шокальскогопр.,д.5,1ком., пл. 37.9, кв. 85","5.358.000, 2018, 3",1,2018,5358000,СВАО,2018-02-21,95036.73316166422
55.640980000000006,37.346973,"2018-11-14: 5284000 | 5389680
г.москва,шолоховаул.,д.13,1ком., пл. 39.1, кв. 80","5.389.680, 2018, 1",1,2018,5389680,ЗАО,2018-11-14,79500.25179718884
55.671077,37.719037,"2017-10-25: 3536000 | 3854240
г.москва,шоссейнаяул.,д.76,1ком., пл. 33.4, кв. 34","3.854.240, 2017, 1",1,2017,3854240,ЮВАО,2017-10-25,67042.03848650806
55.708039,37.778775,"2018-04-04: 4716000 | 5564880
г.москва,шумиловаул.,д.13,кор.2,2ком., пл. 38.5, кв. 87","5.564.880, 2018, 1",2,2018,5564880,ЮВАО,2018-04-04,96887.01641633312
55.867915,37.68756,"2018-04-04: 4382000 | 4382000
2017-12-20: 4456000 | Не продано
2017-10-11: 4456000 | Не продано
г.москва,шушенскаяул.,д.3,кор.1,1ком., пл. 30.7, кв. 12","4.382.000, 2018, 3",1,2018,4382000,СВАО,2018-04-04,76292.55364650661
55.782825,37.726089,"2017-11-08: 5215000 | 5319300
2017-08-09: 5855000 | Не продано
2017-06-21: 5855000 | Не продано
2017-04-07: 6398000 | Не продано
2017-02-17: 6398000 | Не продано
г.москва,щербаковскаяул.,д.7,1ком., пл. 35.7, кв. 41","5.319.300, 2017, 5",1,2017,5319300,ВАО,2017-11-08,91310.61544021528
55.782835,37.727059,"2019-08-28: 6810000 | 7150500
г.москва,щербаковскаяул.,д.9,1ком., пл. 33.3, кв. 99","7.150.500, 2019, 1",1,2019,7150500,ВАО,2019-08-28,108189.76924072333
55.53182,37.516889,"2018-05-23: 4103000 | 4349180
г.москва,южнобутовскаяул.,д.121,1ком., пл. 35.3, кв. 177","4.349.180, 2018, 1",1,2018,4349180,ЮЗАО,2018-05-23,70619.7367528775
55.53182,37.516889,"2017-11-29: 3576000 | 3826320
2017-09-13: 3918000 | Не продано
2017-07-26: 3918000 | Не продано
2017-05-31: 3918000 | Не продано
г.москва,южнобутовскаяул.,д.121,1ком., пл. 35.5, кв. 42","3.826.320, 2017, 4",1,2017,3826320,ЮЗАО,2017-11-29,65479.26232666268
55.53943100000001,37.54003,"2018-07-25: 4074000 | 4074000
2018-05-23: 4074000 | Не продано
г.москва,южнобутовскаяул.,д.25,кор.2,1ком., пл. 27.7, кв. 64","4.074.000, 2018, 2",1,2018,4074000,ЮЗАО,2018-07-25,64677.54999260248
55.537821,37.529394,"2017-08-23: 4246000 | 4585680
г.москва,южнобутовскаяул.,д.56,кор.1,1ком., пл. 40.0, кв. 34","4.585.680, 2017, 1",1,2017,4585680,ЮЗАО,2017-08-23,77627.86634850292
55.699289,37.74525,"2018-06-20: 6353000 | 7496540
г.москва,юныхленинцевул.,д.18,кор.2,2ком., пл. 50.2, кв. 12","7.496.540, 2018, 1",2,2018,7496540,ЮВАО,2018-06-20,118305.02791602394
55.823075,37.580463,"2017-05-17: 3953000 | 5020310
2017-01-21: 5001000 | Не продано
г.москва,яблочковаул.,д.24,кор.1,2ком., пл. 36.8, кв. 6","5.020.310, 2017, 2",2,2017,5020310,СВАО,2017-05-17,89115.4507898777
55.825001,37.577561,"2018-10-10: 6265000 | 6265000
г.москва,яблочковаул.,д.35а,1ком., пл. 34.0, кв. 30","6.265.000, 2018, 1",1,2018,6265000,СВАО,2018-10-10,94020.78664254298
55.86162,37.696705,"2017-12-20: 4322000 | 5013520
г.москва,ярославскоеш.,д.34,1ком., пл. 42.4, кв. 139","5.013.520, 2017, 1",1,2017,5013520,СВАО,2017-12-20,85508.1102765228
55.86392900000001,37.69634600000001,"2018-04-04: 4058000 | 4707280
г.москва,ярославскоеш.,д.59,1ком., пл. 34.7, кв. 74","4.707.280, 2018, 1",1,2018,4707280,СВАО,2018-04-04,81955.82198291365
55.83300600000001,37.684703000000006,"2017-10-11: 3282000 | 3675840
г.москва,яузскаяаллея,д.4,1ком., пл. 30.1, кв. 5","3.675.840, 2017, 1",1,2017,3675840,ВАО,2017-10-11,63123.29632731061
55.72020500000001,37.789366,"2020-01-29: 5044000 | 6002360
москва,ул.паперника,д.6,кор.1,1ком., пл. 32.9, кв. 36","6.002.360, 2020, 1",1,2020,6002360,ЮВАО,2020-01-29,95436.27960475419
